Inventory,Campaign_Name,Id,Status,Date,Amount,Payout,Currency,Sub_Id,Partner
Real Pricetracker,Udemy WW,1046444840,pending,4/15/2024,13.9,1.11,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1046444819,pending,4/15/2024,16.04,1.28,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1046444793,pending,4/15/2024,16.04,1.28,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1046444747,pending,4/15/2024,5.84,0.47,USD,tabm,Admitad
Real Pricetracker,Pdffiller Many Geos,1045248774,pending,4/15/2024,0,0,USD,tabm,Admitad
xocoupon,EaseUS [CPS] WW,1045111143,pending,4/15/2024,14.95,2.7,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1046167768,pending,4/14/2024,13.84,1.11,USD,tabm,Admitad
Real Pricetracker,Vevor Many GEOs,1045022349,pending,4/14/2024,216.43,10.83,USD,tabm,Admitad
Real Pricetracker,Flipkart [CPS] IN,1044924947,pending,4/14/2024,7785,140,INR,gmg,Admitad
Real Pricetracker,Udemy WW,1045543890,pending,4/12/2024,7.84,0.63,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1045543922,pending,4/12/2024,18.99,1.52,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1045543918,pending,4/12/2024,16.99,1.36,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1045543915,pending,4/12/2024,19.99,1.6,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1045543808,pending,4/12/2024,29.99,2.4,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1045543881,pending,4/12/2024,15.99,1.28,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1045216624,pending,4/12/2024,5.9,0.47,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1045216378,pending,4/11/2024,12.59,1,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1045216477,pending,4/11/2024,5.9,0.47,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1045216456,pending,4/11/2024,5.9,0.47,USD,tabm,Admitad
Real Pricetracker,Pdffiller Many Geos,1044299684,pending,4/11/2024,0,0,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1045216388,pending,4/11/2024,5.9,0.47,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1045216368,pending,4/11/2024,5.9,0.47,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1045216685,pending,4/11/2024,3.1,0.24,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1045216437,pending,4/11/2024,16.51,1.32,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1045216420,pending,4/11/2024,20.63,1.65,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1045216402,pending,4/11/2024,14.86,1.19,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1045216384,pending,4/11/2024,18.98,1.52,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1045216363,pending,4/11/2024,14.86,1.19,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1045216342,pending,4/11/2024,16.51,1.32,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1045216318,pending,4/11/2024,16.51,1.32,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1045216282,pending,4/11/2024,18.98,1.52,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1045216380,pending,4/11/2024,6.89,0.55,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1045216366,pending,4/11/2024,3.1,0.24,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1045216367,pending,4/11/2024,5.9,0.47,USD,,Admitad
Real Pricetracker,Udemy WW,1044947018,pending,4/11/2024,16.95,1.36,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1044947110,pending,4/11/2024,5.97,0.48,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1044947236,pending,4/10/2024,4.03,0.32,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1044947225,pending,4/10/2024,3.1,0.24,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1044947235,pending,4/10/2024,11.1,0.88,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1044947223,pending,4/10/2024,12.58,1,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1044947210,pending,4/10/2024,11.1,0.88,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1044947198,pending,4/10/2024,11.1,0.88,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1044947185,pending,4/10/2024,11.1,0.88,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1044947171,pending,4/10/2024,12.58,1,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1044947158,pending,4/10/2024,12.58,1,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1044947144,pending,4/10/2024,12.58,1,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1044947049,pending,4/10/2024,10.59,0.84,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1044729082,pending,4/10/2024,15.91,1.28,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1044729112,pending,4/10/2024,24.89,1.99,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1044729096,pending,4/10/2024,24.89,1.99,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1044728855,pending,4/9/2024,12.19,0.97,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1044728816,pending,4/9/2024,12.19,0.97,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1044728797,pending,4/9/2024,12.19,0.97,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1044728775,pending,4/9/2024,12.19,0.97,USD,tabm,Admitad
Real Pricetracker,Pdffiller Many Geos,1043678339,pending,4/9/2024,21.78,0,USD,,Admitad
Real Pricetracker,Udemy WW,1044728799,pending,4/9/2024,19.47,1.56,USD,,Admitad
Real Pricetracker,Udemy WW,1044729126,pending,4/9/2024,11.08,0.88,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1044485990,pending,4/8/2024,10.54,0.84,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1044486035,pending,4/8/2024,17.99,1.44,USD,tabm,Admitad
Real Pricetracker,Pdffiller Many Geos,1043469940,pending,4/8/2024,0,0,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1044486027,pending,4/8/2024,5.91,0.48,USD,tabm,Admitad
Real Pricetracker,Pdffiller Many Geos,1043398698,pending,4/8/2024,0,0,USD,tabm,Admitad
Real Pricetracker,Ancestry US CA UK AU DE,1043291544,pending,4/8/2024,0,0,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1044485946,pending,4/8/2024,5.91,0.48,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1044486020,pending,4/8/2024,5.91,0.48,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1044486003,pending,4/8/2024,6.89,0.55,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1044486067,pending,4/8/2024,12.99,1.04,USD,tabm,Admitad
Real Pricetracker,Ancestry US CA UK AU DE,1043253800,pending,4/8/2024,0,0,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1044222015,pending,4/7/2024,10.52,0.84,USD,tabm,Admitad
Real Pricetracker,Pdffiller Many Geos,1043067886,pending,4/7/2024,0,0,USD,tab,Admitad
Real Pricetracker,Udemy WW,1043945687,pending,4/7/2024,6.89,0.55,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1043945729,pending,4/7/2024,13.9,1.11,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1043945725,pending,4/7/2024,13.9,1.11,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1043945721,pending,4/7/2024,17.76,1.42,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1043945715,pending,4/7/2024,17.76,1.42,USD,tabm,Admitad
Real Pricetracker,Ancestry US CA UK AU DE,1043015181,pending,4/6/2024,77.06,2.75,USD,tabm,Admitad
Real Pricetracker,Alibaba WW,1042889826,pending,4/6/2024,359.25,19.39,USD,,Admitad
Real Pricetracker,Udemy WW,1043945692,pending,4/6/2024,5.9,0.47,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1043945689,pending,4/6/2024,7.88,0.63,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1043945681,pending,4/6/2024,5.9,0.47,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1043945700,pending,4/6/2024,89.99,7.2,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1043935620,pending,4/6/2024,99.99,8,USD,tabm,Admitad
Real Pricetracker,Flipkart [CPS] IN,1042843332,pending,4/5/2024,24999,0,INR,gmg,Admitad
Real Pricetracker,Ancestry US CA UK AU DE,1042781562,pending,4/5/2024,17.51,2.5,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1043677617,pending,4/5/2024,5.91,0.48,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1043677520,pending,4/5/2024,5.91,0.48,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1043677509,pending,4/5/2024,5.91,0.48,USD,tabm,Admitad
Real Pricetracker,Ancestry US CA UK AU DE,1042740590,pending,4/5/2024,0,0,USD,tab,Admitad
Real Pricetracker,Udemy WW,1043677570,pending,4/5/2024,13.99,1.12,USD,tabm,Admitad
Real Pricetracker,Alibaba WW,1042651071,pending,4/5/2024,175,9.45,USD,,Admitad
Real Pricetracker,Alibaba WW,1042650983,pending,4/5/2024,2,0.1,USD,,Admitad
Real Pricetracker,Udemy WW,1043677601,pending,4/5/2024,17.99,1.44,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1043396063,pending,4/5/2024,19.69,1.57,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1043396054,pending,4/5/2024,19.69,1.57,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1043396045,pending,4/5/2024,10.09,0.8,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1043396137,pending,4/4/2024,16.25,1.3,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1043396191,pending,4/4/2024,15.99,1.28,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1043396185,pending,4/4/2024,29.99,2.4,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1043396178,pending,4/4/2024,15.99,1.28,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1043396171,pending,4/4/2024,19.99,1.6,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1043396165,pending,4/4/2024,12.99,1.04,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1043396153,pending,4/4/2024,12.99,1.04,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1043396145,pending,4/4/2024,19.99,1.6,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1043396136,pending,4/4/2024,12.99,1.04,USD,tabm,Admitad
Real Pricetracker,Alibaba WW,1042384119,pending,4/4/2024,810,43.74,USD,,Admitad
Real Pricetracker,Alibaba WW,1042383976,pending,4/4/2024,15,0.81,USD,,Admitad
Real Pricetracker,Alibaba WW,1042383957,pending,4/4/2024,280,15.12,USD,,Admitad
Real Pricetracker,Udemy WW,1043396060,pending,4/4/2024,13.6,1.08,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1043151872,pending,4/4/2024,17.29,1.38,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1043151646,pending,4/3/2024,25.42,2.04,USD,tabm,Admitad
Real Pricetracker,Pdffiller Many Geos,1042329357,pending,4/3/2024,0,0,USD,tabm,Admitad
Real Pricetracker,Pdffiller Many Geos,1042310837,pending,4/3/2024,0,0,USD,tabm,Admitad
Real Pricetracker,Pdffiller Many Geos,1042310824,pending,4/3/2024,0,0,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1043151900,pending,4/3/2024,12.99,1.04,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1043151886,pending,4/3/2024,12.99,1.04,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1043151709,pending,4/3/2024,9.99,0.8,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1043151776,pending,4/3/2024,11.72,0.94,USD,tabm,Admitad
Real Pricetracker,Alibaba WW,1042068469,pending,4/3/2024,960,51.84,USD,,Admitad
Real Pricetracker,Alibaba WW,1042068453,pending,4/3/2024,50,2.7,USD,,Admitad
Real Pricetracker,Udemy WW,1043151945,pending,4/3/2024,12.99,1.04,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1043151666,pending,4/3/2024,22.58,1.8,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1043151899,pending,4/3/2024,4.91,0.4,USD,tabm,Admitad
Real Pricetracker,Alibaba WW,1042033933,pending,4/3/2024,25.99,1.4,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1042979264,pending,4/3/2024,4.93,0.4,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1042979252,pending,4/3/2024,5.91,0.48,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1042979246,pending,4/3/2024,5.91,0.48,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1042979564,pending,4/2/2024,13.95,1.12,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1042979405,pending,4/2/2024,13.95,1.12,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1042979303,pending,4/2/2024,12.56,1,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1042979293,pending,4/2/2024,12.56,1,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1042979280,pending,4/2/2024,12.56,1,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1042979266,pending,4/2/2024,12.56,1,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1042979314,pending,4/2/2024,26.47,2.12,USD,tabm,Admitad
Real Pricetracker,Pdffiller Many Geos,1041907789,pending,4/2/2024,20,40,USD,tabm,Admitad
Real Pricetracker,Alibaba WW,1041866796,pending,4/2/2024,1,0.05,USD,,Admitad
Real Pricetracker,Alibaba WW,1041866793,pending,4/2/2024,6.5,0.35,USD,,Admitad
Real Pricetracker,Alibaba WW,1041866735,pending,4/2/2024,360,19.44,USD,,Admitad
Real Pricetracker,Alibaba WW,1041866691,pending,4/2/2024,960,51.84,USD,,Admitad
Real Pricetracker,Alibaba WW,1041866677,pending,4/2/2024,960,51.84,USD,,Admitad
Real Pricetracker,Udemy WW,1042979425,pending,4/2/2024,13.95,1.12,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1042771141,pending,4/1/2024,4.96,0.4,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1042771135,pending,4/1/2024,4.96,0.4,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1042771191,pending,4/1/2024,6.96,0.56,USD,tabm,Admitad
Real Pricetracker,Nike [CPS] APAC,1041628016,pending,4/1/2024,13.35,0.57,USD,tabm,Admitad
Real Pricetracker,Alibaba WW,1041534843,pending,4/1/2024,10,0.54,USD,,Admitad
Real Pricetracker,Alibaba WW,1041534658,pending,4/1/2024,57,3.07,USD,,Admitad
Real Pricetracker,Alibaba WW,1041534624,pending,4/1/2024,30,1.62,USD,,Admitad
Real Pricetracker,Alibaba WW,1041534618,pending,4/1/2024,8.85,0.47,USD,,Admitad
Real Pricetracker,Alibaba WW,1041534611,pending,4/1/2024,600,32.4,USD,,Admitad
Real Pricetracker,Pdffiller Many Geos,1041530392,approved,4/1/2024,0,0,USD,np,Admitad
Real Pricetracker,Nike [CPS] APAC,1041530138,pending,4/1/2024,18.46,0.79,USD,,Admitad
Real Pricetracker,Ancestry US CA UK AU DE,1041516412,pending,4/1/2024,0,0,USD,tabm,Admitad
Real Pricetracker,Flipkart [CPS] IN,1041452600,pending,3/31/2024,77,0,INR,gmg,Admitad
Real Pricetracker,Flipkart [CPS] IN,1041452590,pending,3/31/2024,77,0,INR,gmg,Admitad
Real Pricetracker,Flipkart [CPS] IN,1041452584,pending,3/31/2024,69,0,INR,gmg,Admitad
Real Pricetracker,Flipkart [CPS] IN,1041452559,pending,3/31/2024,62,0,INR,gmg,Admitad
Real Pricetracker,Alibaba WW,1041370995,pending,3/31/2024,869,46.92,USD,,Admitad
Real Pricetracker,Alibaba WW,1041370592,pending,3/31/2024,625,33.75,USD,,Admitad
Real Pricetracker,Nike [CPS] APAC,1041369952,pending,3/31/2024,36.74,1.57,USD,tabm,Admitad
Real Pricetracker,Geekmaxi Many GEOs,1041323529,approved,3/30/2024,151.08,7.56,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1042225840,pending,3/30/2024,16.19,1.29,USD,tabm,Admitad
Real Pricetracker,Adorama WW,1041265531,approved,3/30/2024,203.83,4.08,EUR,tabm,Admitad
Real Pricetracker,Udemy WW,1042225850,pending,3/30/2024,18.12,1.45,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1042225842,pending,3/30/2024,24.51,1.96,USD,tabm,Admitad
Real Pricetracker,Alibaba WW,1041203642,pending,3/30/2024,325,17.55,USD,,Admitad
Real Pricetracker,Alibaba WW,1041203634,pending,3/30/2024,200,10.8,USD,,Admitad
Real Pricetracker,Alibaba WW,1041203595,pending,3/30/2024,1068,57.67,USD,,Admitad
Real Pricetracker,Alibaba WW,1041203568,pending,3/30/2024,90,4.86,USD,,Admitad
Real Pricetracker,Alibaba WW,1041203535,pending,3/30/2024,798,43.09,USD,,Admitad
Real Pricetracker,Alibaba WW,1041203452,pending,3/30/2024,200,10.8,USD,,Admitad
Real Pricetracker,Alibaba WW,1041203414,pending,3/30/2024,48,2.59,USD,,Admitad
Real Pricetracker,Alibaba WW,1041203060,pending,3/30/2024,15.2,0.82,USD,,Admitad
Real Pricetracker,Alibaba WW,1041203026,pending,3/30/2024,200,10.8,USD,,Admitad
Real Pricetracker,Alibaba WW,1041202759,pending,3/30/2024,200,10.8,USD,,Admitad
Real Pricetracker,Alibaba WW,1041202708,pending,3/30/2024,32.72,1.76,USD,,Admitad
Real Pricetracker,Alibaba WW,1041202693,pending,3/30/2024,200,10.8,USD,,Admitad
Real Pricetracker,Alibaba WW,1041202594,pending,3/30/2024,200,10.8,USD,,Admitad
Real Pricetracker,Udemy WW,1042225869,pending,3/30/2024,15.99,1.28,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1041907137,pending,3/30/2024,12.99,1.04,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1041907083,pending,3/29/2024,16.17,1.29,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1041907071,pending,3/29/2024,3.09,0.24,USD,,Admitad
Real Pricetracker,Udemy WW,1041907065,pending,3/29/2024,3.09,0.24,USD,,Admitad
Real Pricetracker,Udemy WW,1041907056,pending,3/29/2024,3.09,0.24,USD,,Admitad
Real Pricetracker,Pdffiller Many Geos,1041119465,approved,3/29/2024,0,0,USD,tabm,Admitad
Real Pricetracker,Flipkart [CPS] IN,1041112918,pending,3/29/2024,36990,210.01,INR,gmg,Admitad
Real Pricetracker,Flipkart [CPS] IN,1041112563,pending,3/29/2024,36990,210.01,INR,gmg,Admitad
Real Pricetracker,Pdffiller Many Geos,1041079370,approved,3/29/2024,0,0,USD,tabm,Admitad
Real Pricetracker,Flipkart [CPS] IN,1041066525,pending,3/29/2024,7699,0,INR,gmg,Admitad
Real Pricetracker,Alibaba WW,1041002128,pending,3/29/2024,180,9.72,USD,,Admitad
Real Pricetracker,Alibaba WW,1041002074,pending,3/29/2024,49.9,2.69,USD,,Admitad
Real Pricetracker,Alibaba WW,1041002028,pending,3/29/2024,80,4.32,USD,,Admitad
Real Pricetracker,Alibaba WW,1041001948,pending,3/29/2024,38.4,2.07,USD,,Admitad
Real Pricetracker,Alibaba WW,1041001944,pending,3/29/2024,200,10.8,USD,,Admitad
Real Pricetracker,Alibaba WW,1041001905,pending,3/29/2024,148,7.99,USD,,Admitad
Real Pricetracker,Alibaba WW,1041001902,pending,3/29/2024,417,22.51,USD,,Admitad
Real Pricetracker,Alibaba WW,1041001866,pending,3/29/2024,48,2.59,USD,,Admitad
Real Pricetracker,Alibaba WW,1041001863,pending,3/29/2024,127.5,6.88,USD,,Admitad
Real Pricetracker,Alibaba WW,1041001821,pending,3/29/2024,56,3.02,USD,,Admitad
Real Pricetracker,Alibaba WW,1041001771,pending,3/29/2024,608,32.83,USD,,Admitad
Real Pricetracker,Alibaba WW,1041001688,pending,3/29/2024,55,2.97,USD,,Admitad
Real Pricetracker,Alibaba WW,1041001490,pending,3/29/2024,88,4.75,USD,,Admitad
Real Pricetracker,Alibaba WW,1041001453,pending,3/29/2024,12,0.64,USD,,Admitad
Real Pricetracker,Alibaba WW,1041001431,pending,3/29/2024,30,1.62,USD,,Admitad
Real Pricetracker,Alibaba WW,1041001409,approved,3/29/2024,9.2,0.49,USD,,Admitad
Real Pricetracker,Alibaba WW,1041001382,pending,3/29/2024,720,38.88,USD,,Admitad
Real Pricetracker,Alibaba WW,1041001296,pending,3/29/2024,360,19.44,USD,,Admitad
Real Pricetracker,Alibaba WW,1041001295,pending,3/29/2024,70,3.78,USD,,Admitad
Real Pricetracker,Alibaba WW,1041001241,pending,3/29/2024,121.25,6.54,USD,,Admitad
Real Pricetracker,Udemy WW,1041939770,pending,3/29/2024,5.96,0.48,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1041611853,pending,3/29/2024,4.99,0.4,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1041612021,pending,3/29/2024,6.99,0.56,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1041611865,pending,3/28/2024,12.97,1.04,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1041612051,pending,3/28/2024,4.99,0.4,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1041612305,pending,3/28/2024,14.99,1.2,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1041612189,pending,3/28/2024,6.99,0.56,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1041612111,pending,3/28/2024,19.45,1.56,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1041611855,pending,3/28/2024,17.37,1.39,USD,tabm,Admitad
Real Pricetracker,Pdffiller Many Geos,1040759755,approved,3/28/2024,0,0,USD,tabm,Admitad
Real Pricetracker,Alibaba WW,1040754395,pending,3/28/2024,730,39.42,USD,,Admitad
Real Pricetracker,Alibaba WW,1040754330,pending,3/28/2024,900,48.6,USD,,Admitad
Real Pricetracker,Alibaba WW,1040754227,pending,3/28/2024,2645,142.83,USD,,Admitad
Real Pricetracker,Alibaba WW,1040754208,pending,3/28/2024,50,2.7,USD,,Admitad
Real Pricetracker,Alibaba WW,1040754199,pending,3/28/2024,202,10.9,USD,,Admitad
Real Pricetracker,Alibaba WW,1040754171,pending,3/28/2024,85,4.59,USD,,Admitad
Real Pricetracker,Alibaba WW,1040754119,pending,3/28/2024,71.4,3.85,USD,,Admitad
Real Pricetracker,Alibaba WW,1040754063,pending,3/28/2024,29.33,1.58,USD,,Admitad
Real Pricetracker,Alibaba WW,1040754056,pending,3/28/2024,12.55,0.67,USD,,Admitad
Real Pricetracker,Alibaba WW,1040753585,pending,3/28/2024,90,4.86,USD,,Admitad
Real Pricetracker,Alibaba WW,1040753493,pending,3/28/2024,136,7.34,USD,,Admitad
Real Pricetracker,Alibaba WW,1040753169,approved,3/28/2024,7,0.37,USD,,Admitad
Real Pricetracker,Alibaba WW,1040753153,approved,3/28/2024,13,0.7,USD,,Admitad
Real Pricetracker,Alibaba WW,1040753149,pending,3/28/2024,35,1.89,USD,,Admitad
Real Pricetracker,Alibaba WW,1040752995,pending,3/28/2024,190,10.26,USD,,Admitad
Real Pricetracker,Alibaba WW,1040752984,pending,3/28/2024,52,2.8,USD,,Admitad
Real Pricetracker,Ancestry US CA UK AU DE,1040759415,pending,3/28/2024,0,0,USD,tabm,Admitad
Real Pricetracker,Alibaba WW,1040752910,pending,3/28/2024,22.4,1.2,USD,,Admitad
Real Pricetracker,Alibaba WW,1040752592,pending,3/28/2024,205,11.07,USD,,Admitad
Real Pricetracker,Udemy WW,1041430270,pending,3/28/2024,12.99,1.04,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1041430247,pending,3/28/2024,11.99,0.96,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1041430283,pending,3/28/2024,5.28,0.42,USD,tabm,Admitad
Real Pricetracker,Ancestry US CA UK AU DE,1040759415,pending,3/28/2024,0,0,USD,tabm,Admitad
Real Pricetracker,Alibaba WW,1040752910,pending,3/28/2024,22.4,1.6,USD,,Admitad
Real Pricetracker,Alibaba WW,1040752592,pending,3/28/2024,205,14,USD,,Admitad
Real Pricetracker,Udemy WW,1041430270,pending,3/28/2024,12.99,1.04,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1041430247,pending,3/28/2024,11.99,0.96,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1041430283,pending,3/28/2024,5.28,0.42,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1041430416,pending,3/27/2024,7.01,0.56,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1041430399,pending,3/27/2024,6.01,0.48,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1041430358,pending,3/27/2024,7.01,0.56,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1041430168,pending,3/27/2024,6.01,0.48,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1041430027,pending,3/27/2024,15.11,1.21,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1041430048,pending,3/27/2024,7.5,0.6,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1041430243,pending,3/27/2024,10.57,0.84,USD,,Admitad
Real Pricetracker,Udemy WW,1041430224,pending,3/27/2024,10.57,0.84,USD,,Admitad
Real Pricetracker,Pdffiller Many Geos,1040467459,approved,3/27/2024,23.8,0,USD,tabm,Admitad
Real Pricetracker,Pdffiller Many Geos,1040435291,approved,3/27/2024,0,0,USD,,Admitad
Real Pricetracker,Udemy WW,1041430156,pending,3/27/2024,12.36,0.99,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1041430139,pending,3/27/2024,12.36,0.99,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1041430216,pending,3/27/2024,5,0.4,USD,tabm,Admitad
Real Pricetracker,Alibaba WW,1040337328,pending,3/27/2024,780,55,USD,,Admitad
Real Pricetracker,Alibaba WW,1040336878,pending,3/27/2024,70,4.9,USD,,Admitad
Real Pricetracker,Alibaba WW,1040336649,pending,3/27/2024,263.5,18,USD,,Admitad
Real Pricetracker,Geekbuying WW,1040316483,approved_but_stalled,3/27/2024,97.83,4.89,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1041272357,pending,3/27/2024,14.76,1.18,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1041272417,pending,3/27/2024,5.01,0.4,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1041272469,pending,3/27/2024,11.99,0.96,USD,tabm,Admitad
Real Pricetracker,Pdffiller Many Geos,1040299304,approved,3/26/2024,0,0,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1041272522,pending,3/26/2024,10.25,0.82,USD,tab,Admitad
Real Pricetracker,Udemy WW,1041272413,pending,3/26/2024,7.77,0.62,USD,tabm,Admitad
Real Pricetracker,Pdffiller Many Geos,1040241882,approved,3/26/2024,0,0,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1041272444,pending,3/26/2024,5.98,0.48,USD,aab,Admitad
Real Pricetracker,Udemy WW,1041272465,pending,3/26/2024,12.99,1.04,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1041272464,pending,3/26/2024,11.93,0.96,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1041272474,pending,3/26/2024,12.99,1.04,USD,tabm,Admitad
Real Pricetracker,Udemy WW,1041272492,pending,3/26/2024,6.01,0.48,USD,tabm,Admitad
Real Pricetracker,Alibaba WW,1040005625,pending,3/26/2024,210,15,USD,,Admitad
Real Pricetracker,Alibaba WW,1040005611,pending,3/26/2024,1200,84,USD,,Admitad
